OBJECTID,Gestor de red,Nombre del gestor,Provincia,Municipio,Coordenada X,Coordenada Y,Subestación,Nivel de tensión (kV),Capacidad disponible (MW),Nudo reservado,Capacidad ocupada (MW),Capacidad admitida y no evaluada (MW),Nudo 0*,x,y
2575,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Murcia,666261.74,4205794.01,ST PARQUE DE LEVANTE,20,0,No,40.93,0,0,666261.74,4205794.01
2576,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Murcia,666261.74,4205794.01,ST PARQUE DE LEVANTE,20,0,No,29.28,0,0,666261.74,4205794.01
2577,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Calasparra,622144.18,4238695.48,ST PUERTO ERRADO,132,0,No,0,0,1,622144.18,4238695.48
2578,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Mazarrón,657088.51,4162023.65,ST PUERTO MAZARRON,132,25.54,No,25.27,0,0,657088.51,4162023.65
2579,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Mazarrón,657088.51,4162023.65,ST PUERTO MAZARRON,20,0,No,45.6,0,0,657088.51,4162023.65
2580,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Cartagena,676992.3,4164892.62,ST SAN ANTON,132,29.87,No,0.02,0,0,676992.3,4164892.62
2581,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Cartagena,676992.3,4164892.62,ST SAN ANTON,20,1.32,No,19.7,0,0,676992.3,4164892.62
2582,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Cartagena,676992.3,4164892.62,ST SAN ANTON,20,1.35,No,21.46,0,0,676992.3,4164892.62
2583,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Cartagena,676992.3,4164892.62,ST SAN ANTON,20,0,No,50.09,0,0,676992.3,4164892.62
2584,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Murcia,666378.7,4209431.72,ST SAN FELIX,132,0,No,0.19,0,1,666378.7,4209431.72
2585,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Murcia,666378.7,4209431.72,ST SAN FELIX,20,0,No,57.72,0,0,666378.7,4209431.72
2586,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Murcia,666378.7,4209431.72,ST SAN FELIX,20,0,No,53.07,0,0,666378.7,4209431.72
2587,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Murcia,666378.7,4209431.72,ST SAN FELIX,20,0,No,48.25,0,0,666378.7,4209431.72
2588,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,San Pedro del Pinatar,692247.33,4192462.37,ST SAN PEDRO PINATAR,66,15.35,No,0.52,0,0,692247.33,4192462.37
2589,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,San Pedro del Pinatar,692247.33,4192462.37,ST SAN PEDRO PINATAR,20,0,No,49.8,0,0,692247.33,4192462.37
2590,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,San Pedro del Pinatar,692247.33,4192462.37,ST SAN PEDRO PINATAR,20,0,No,59,0,0,692247.33,4192462.37
2591,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Santomera,670415.4,4217065.23,ST SANTOMERA,66,0,No,0,0,0,670415.4,4217065.23
2592,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Santomera,670415.4,4217065.23,ST SANTOMERA,20,0,No,15.55,0,0,670415.4,4217065.23
2593,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Santomera,670415.4,4217065.23,ST SANTOMERA,20,0,No,31.72,0,0,670415.4,4217065.23
2594,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Lorca,614895.11,4176269.02,ST SIERRA DE TERCIA,132,0,No,0,0,0,614895.11,4176269.02
2595,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Lorca,614895.11,4176269.02,ST SIERRA DE TERCIA,20,0,No,1.85,0,0,614895.11,4176269.02
2596,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,"Torres de Cotillas, Las",650607.1,4211039.95,ST TORRE DE COTILLAS,20,0,No,48.85,0,0,650607.1,4211039.95
2597,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,"Torres de Cotillas, Las",650607.1,4211039.95,ST TORRE DE COTILLAS,20,0,No,57.71,0,0,650607.1,4211039.95
2598,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,"Torres de Cotillas, Las",650607.1,4211039.95,ST TORRE DE COTILLAS,20,0,No,92.4,0,0,650607.1,4211039.95
2599,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,"Torres de Cotillas, Las",650607.1,4211039.95,ST TORRE DE COTILLAS,132,0,No,0,0,1,650607.1,4211039.95
2600,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,"Torres de Cotillas, Las",650607.1,4211039.95,ST TORRE DE COTILLAS,66,0,No,0,0,0,650607.1,4211039.95
2601,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Totana,636802.13,4180915.37,ST TOTANA,132,0,No,0,0,1,636802.13,4180915.37
2602,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Totana,636802.13,4180915.37,ST TOTANA,20,0,No,11.34,0,0,636802.13,4180915.37
2603,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Totana,636802.13,4180915.37,ST TOTANA,20,0,No,5.1,0,0,636802.13,4180915.37
2604,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Yecla,666762.66,4275969.08,ST YECLA,132,23.56,No,0,0,0,666762.66,4275969.08
2605,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Yecla,666762.66,4275969.08,ST YECLA,20,1.07,No,30.82,0,0,666762.66,4275969.08
2606,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Yecla,666762.66,4275969.08,ST YECLA,20,1.02,No,13.67,0,0,666762.66,4275969.08
2607,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Águilas,624504.36,4141407.08,STR AGUILAS,66,0,No,0.32,0,0,624504.36,4141407.08
2608,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Águilas,624504.36,4141407.08,STR AGUILAS,20,0,No,3.5,0,0,624504.36,4141407.08
2609,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Águilas,624504.36,4141407.08,STR AGUILAS,20,0,No,2.04,0,0,624504.36,4141407.08
2610,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Lorca,613113.94,4174944.44,STR AQUAGEST - LORCA,66,0,No,0,0,0,613113.94,4174944.44
2611,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Bullas,614753.77,4212379.59,STR BULLAS,66,0,No,0,0,0,614753.77,4212379.59
2612,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Bullas,614753.77,4212379.59,STR BULLAS,20,0,No,24.66,0,0,614753.77,4212379.59
2613,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Bullas,614753.77,4212379.59,STR BULLAS,20,10.56,No,0,0,0,614753.77,4212379.59
2614,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Águilas,633093.74,4146742.59,STR CALABARDINA,66,0,No,0.1,0,0,633093.74,4146742.59
2615,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Águilas,633093.74,4146742.59,STR CALABARDINA,20,0,No,11.4,0,0,633093.74,4146742.59
2616,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Caravaca de la Cruz,599205.86,4219096.1,STR CARAVACA,66,0,No,0,0,0,599205.86,4219096.1
2617,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Caravaca de la Cruz,599205.86,4219096.1,STR CARAVACA,20,0,No,10.2,0,0,599205.86,4219096.1
2618,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Caravaca de la Cruz,599205.86,4219096.1,STR CARAVACA,20,0,No,6.13,0,0,599205.86,4219096.1
2619,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Cehegín,607212.79,4216770.45,STR CEHEGIN,66,0,No,0,0,0,607212.79,4216770.45
2620,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Cehegín,607212.79,4216770.45,STR CEHEGIN,20,0,No,2.8,0,0,607212.79,4216770.45
2621,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Cehegín,607212.79,4216770.45,STR CEHEGIN,20,0,No,4.6,0,0,607212.79,4216770.45
2622,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Cartagena,683339.15,4161069.88,STR ECOCARBURANTES,66,8.76,No,0,0,0,683339.15,4161069.88
2623,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Fuente Álamo de Murcia,659839.32,4174793.56,STR FUENTE ALAMO,66,0,No,0,0,0,659839.32,4174793.56
2624,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Cartagena,701793.92,4167002.17,STR LA MANGA,66,0,No,0,0,1,701793.92,4167002.17
2625,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Cartagena,701793.92,4167002.17,STR LA MANGA,20,0,No,46.8,0,0,701793.92,4167002.17
2626,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Cartagena,701793.92,4167002.17,STR LA MANGA,20,0,No,12.83,0,0,701793.92,4167002.17
2627,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Cartagena,701793.92,4167002.17,STR LA MANGA,20,0,No,12.33,0,0,701793.92,4167002.17
2628,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,"Unión, La",687237.39,4165970.37,STR LA UNION,66,0,No,0.34,0,1,687237.39,4165970.37
2629,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,"Unión, La",687237.39,4165970.37,STR LA UNION,20,0,No,34.23,0,0,687237.39,4165970.37
2630,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,"Unión, La",687237.39,4165970.37,STR LA UNION,20,0,No,13.8,0,0,687237.39,4165970.37
2631,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Mazarrón,646301.27,4166374.06,STR MAZARRON,66,0,No,0.14,0,0,646301.27,4166374.06
2632,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Mazarrón,646301.27,4166374.06,STR MAZARRON,20,0,No,28.03,0,0,646301.27,4166374.06
2633,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Mazarrón,646301.27,4166374.06,STR MAZARRON,20,0,No,16.68,0,0,646301.27,4166374.06
2634,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Cartagena,684143.13,4161888.05,STR MIGALOTA,66,0,No,0,0,1,684143.13,4161888.05
2635,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Mula,631864.33,4209938.64,STR MULA,66,0,No,5,0,0,631864.33,4209938.64
2636,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Mula,631864.33,4209938.64,STR MULA,20,0,No,6.55,0,0,631864.33,4209938.64
2637,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Mula,631864.33,4209938.64,STR MULA,20,0,No,19.11,0,0,631864.33,4209938.64
2638,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Lorca,619239.36,4161018.91,STR PURIAS,66,0,No,0,0,0,619239.36,4161018.91
2639,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Lorca,619239.36,4161018.91,STR PURIAS,20,0,No,8.7,0,0,619239.36,4161018.91
2640,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Lorca,619239.36,4161018.91,STR PURIAS,20,0,No,5.77,0,0,619239.36,4161018.91
2641,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Mazarrón,640375.09,4157484.53,STR RAMONETE,66,0,No,0.4,0,0,640375.09,4157484.53
2642,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Mazarrón,640375.09,4157484.53,STR RAMONETE,11,0,No,4.8,0,0,640375.09,4157484.53
2643,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Mazarrón,640375.09,4157484.53,STR RAMONETE,20,0,No,1.6,0,0,640375.09,4157484.53
2644,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Pliego,633296.43,4201927.51,STR REPSOL-PLIEGO,66,0,No,0,0,0,633296.43,4201927.51
2645,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,San Javier,689713.63,4185567.83,STR SAN JAVIER II,66,0,No,2.24,0,1,689713.63,4185567.83
2646,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,San Javier,689713.63,4185567.83,STR SAN JAVIER II,20,0,No,34.95,0,0,689713.63,4185567.83
2647,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,San Javier,689713.63,4185567.83,STR SAN JAVIER II,20,0,No,48.42,0,0,689713.63,4185567.83
2648,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Murcia,Totana,633701.67,4179985.92,STR TOTANA,66,0,No,1.45,0,0,633701.67,4179985.92
2649,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Puente la Reina/Gares,597178.06,4726202.54,CS SARRIA,66,0,No,0,0,1,597178.06,4726202.54
2650,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Corella,601632.09,4662383.26,SM ESTACION CORELLA,66,23,No,0.33,0,0,601632.09,4662383.26
2651,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Fontellas,618585.94,4652485.95,SS ABLITAS,66,17.1,No,0.44,0,0,618585.94,4652485.95
2652,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Tudela,611420.1,4659670.02,SS AGROCIUDAD,66,0,No,0.64,0,1,611420.1,4659670.02
2653,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Cortes,627685.64,4642989.02,SS BOYAL I+D,66,21,No,0.66,0,0,627685.64,4642989.02
2654,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Castejón,609224.15,4666349.97,SS CASTEJON,66,0,No,0.45,0,1,609224.15,4666349.97
2655,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Fontellas,618724.42,4652061.61,SS FONTELLAS,66,23,No,0.28,0,0,618724.42,4652061.61
2656,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Mendavia,559504,4702050.14,SS H.S. MENDAVIA,66,0,No,0.1,0,1,559504,4702050.14
2657,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Marcilla,605228.1,4685137.3,SS HIBRIDACION TERMOSOLAR,66,0,No,0.26,0,1,605228.1,4685137.3
2658,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Marcilla,605228.1,4685137.3,SS HIBRIDACION TERMOSOLAR,66,0,No,0.26,0,1,605228.1,4685137.3
2659,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Olite/Erriberri,611415.53,4697940.35,SS LA PEDRERA,66,0,No,0.8,0,1,611415.53,4697940.35
2660,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Valtierra,610471.74,4673619.23,SS LA PLANA,66,0,No,0.55,0,1,610471.74,4673619.23
2661,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Tafalla,602152.36,4709948.54,SS LA SARDA,66,0,No,0.23,0,1,602152.36,4709948.54
2662,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Murchante,609263.72,4657121.14,SS MURCHANTE,66,27,No,0.1,0,0,609263.72,4657121.14
2663,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Villafranca,608464.33,4680130.91,SS VILLAFRANCA,66,0,No,0.1,0,1,608464.33,4680130.91
2664,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Altsasu/Alsasua,567005.12,4749779.46,ST ALSASUA,132,1.37,No,0,0,0,567005.12,4749779.46
2665,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Altsasu/Alsasua,567005.12,4749779.46,ST ALSASUA,132,0,No,0,0,0,567005.12,4749779.46
2666,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Altsasu/Alsasua,567005.12,4749779.46,ST ALSASUA,30,0,No,68.4,15.9,0,567005.12,4749779.46
2667,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Doneztebe/Santesteban,609531.6,4776420.85,ST BIDASOA,132,0,No,0,0,0,609531.6,4776420.85
2668,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Doneztebe/Santesteban,609531.6,4776420.85,ST BIDASOA,132,1.85,No,0,0,0,609531.6,4776420.85
2669,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Doneztebe/Santesteban,609531.6,4776420.85,ST BIDASOA,30,0,No,1.2,0,0,609531.6,4776420.85
2670,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Galar,611629.03,4737944.32,ST CORDOVILLA,66,0,No,14.56,22,1,611629.03,4737944.32
2671,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Galar,611629.03,4737944.32,ST CORDOVILLA,13,0,No,5.04,0,0,611629.03,4737944.32
2672,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Galar,611629.03,4737944.32,ST CORDOVILLA,13,0,No,6.14,0,0,611629.03,4737944.32
2673,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Galar,611629.03,4737944.32,ST CORDOVILLA,13,0,No,6.91,0,0,611629.03,4737944.32
2674,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Tudela,610220.3,4661468.2,ST LA SERNA,66,0,No,96.21,0,1,610220.3,4661468.2
2675,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Orkoien,605537.11,4741530.45,ST ORCOYEN,66,0,No,175.81,0,1,605537.11,4741530.45
2676,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Orkoien,605537.11,4741530.45,ST ORCOYEN,13,0,No,7.94,0,0,605537.11,4741530.45
2677,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Sangüesa/Zangoza,641443.3,4717671.18,ST SANGUESA,66,0,No,25.15,55.1,1,641443.3,4717671.18
2678,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Tafalla,608182.91,4706420.72,ST TAFALLA,66,0,No,89.05,0,1,608182.91,4706420.72
2679,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Oteiza,586023.25,4720688.37,ST TIERRA ESTELLA,66,0,No,32.5,0,1,586023.25,4720688.37
2680,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Tudela,614590.28,4656357.08,ST TUDELA,66,32.85,No,32.17,0,0,614590.28,4656357.08
2681,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Guesálaz/Gesalatz,586672.58,4728527.68,STR ALLOZ,13,0,No,1.29,0,0,586672.58,4728527.68
2682,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Guesálaz/Gesalatz,586672.58,4728527.68,STR ALLOZ,66,0,No,0,0,1,586672.58,4728527.68
2683,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Aoiz/Agoitz,632406.99,4737960.86,STR AOIZ,20,0,No,1.03,0,0,632406.99,4737960.86
2684,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Aoiz/Agoitz,632406.99,4737960.86,STR AOIZ,66,0,No,0,0,1,632406.99,4737960.86
2685,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Aoiz/Agoitz,632406.99,4737960.86,STR AOIZ,20,0,No,1.47,0,0,632406.99,4737960.86
2686,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Aoiz/Agoitz,632406.99,4737960.86,STR AOIZ,66,0,No,0,0,1,632406.99,4737960.86
2687,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Aribe,641518.45,4755895.22,STR ARIBE,20,0,No,0.33,0,0,641518.45,4755895.22
2688,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Aribe,641518.45,4755895.22,STR ARIBE,66,0,No,0,0,1,641518.45,4755895.22
2689,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Huarte/Uharte,614245.21,4743705.69,STR ARRE (MANIOBRA,66,0,No,0,0,1,614245.21,4743705.69
2690,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Huarte/Uharte,614245.21,4743705.69,STR ARRE (MANIOBRA,66,0,No,0,0,1,614245.21,4743705.69
2691,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Tudela,616441.88,4656882.3,STR AZUCARERA,13,0.85,No,5.28,0,0,616441.88,4656882.3
2692,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Tudela,616441.88,4656882.3,STR AZUCARERA,66,23,No,0,0,0,616441.88,4656882.3
2693,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Tudela,616441.88,4656882.3,STR AZUCARERA,13,0.99,No,26.87,0,0,616441.88,4656882.3
2694,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Tudela,616441.88,4656882.3,STR AZUCARERA,66,23,No,0,0,0,616441.88,4656882.3
2695,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Lesaka,605019.09,4792321.45,STR BERA,13,0,No,4.03,0,0,605019.09,4792321.45
2696,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Lesaka,605019.09,4792321.45,STR BERA,30,0,No,0,0,0,605019.09,4792321.45
2697,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Pamplona/Iruña,608653.51,4741189.01,STR BERITXITOS,13,0,No,9.99,0,0,608653.51,4741189.01
2698,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Pamplona/Iruña,608653.51,4741189.01,STR BERITXITOS,66,0,No,0,0,1,608653.51,4741189.01
2699,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Pamplona/Iruña,608653.51,4741189.01,STR BERITXITOS,13,0,No,12.33,0,0,608653.51,4741189.01
2700,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Pamplona/Iruña,608653.51,4741189.01,STR BERITXITOS,66,0,No,0,0,1,608653.51,4741189.01
2701,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Biurrun-Olcoz,610309.61,4727354.23,STR BIURRUN,13,0,No,1.44,0,0,610309.61,4727354.23
2702,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Biurrun-Olcoz,610309.61,4727354.23,STR BIURRUN,66,0,No,0,0,1,610309.61,4727354.23
2703,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Biurrun-Olcoz,610309.61,4727354.23,STR BIURRUN,13,0,No,3.38,0,0,610309.61,4727354.23
2704,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Biurrun-Olcoz,610309.61,4727354.23,STR BIURRUN,66,0,No,0,0,1,610309.61,4727354.23
2705,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Caparroso,611747.49,4688678.6,STR CAPARROSO,13,0,No,2.13,0,0,611747.49,4688678.6
2706,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Caparroso,611747.49,4688678.6,STR CAPARROSO,66,0,No,0,0,1,611747.49,4688678.6
2707,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Caparroso,611747.49,4688678.6,STR CAPARROSO,13,0,No,8.27,0,0,611747.49,4688678.6
2708,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Caparroso,611747.49,4688678.6,STR CAPARROSO,66,0,No,0,0,1,611747.49,4688678.6
2709,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Cárcar,584696.82,4695047.86,STR CARCAR,13,0,No,6.42,0,0,584696.82,4695047.86
2710,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Cárcar,584696.82,4695047.86,STR CARCAR,66,0,No,0,0,1,584696.82,4695047.86
2711,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Cárcar,584696.82,4695047.86,STR CARCAR,13,0,No,7.5,0,0,584696.82,4695047.86
2712,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Cárcar,584696.82,4695047.86,STR CARCAR,66,0,No,0,0,1,584696.82,4695047.86
2713,R1-001,"i-DE REDES ELÉCTRICAS INTELIGENTES, S.A.U",Navarra,Carcastillo,628220.74,4692169.05,STR CARCASTILLO,13,0,No,1.77,0,0,628220.74,4692169.05
